grau_medio,assortatividade,coef_clusterizacao,transitividade,entropia,media_dos_menores_caminhos,intermediacao_media,ponto_central_de_dominancia,diametro,metrica_s,qtd_baricentros,excentricidade_media,cor_grau_e_grau_medio_vizinhos,cor_grau_e_proximidade,cor_grau_e_cliques,Rede Social,Iteracao
8.0,-0.017823781818151474,0.6215424537658691,0.6196059584617615,0.5298908352851868,12.640751838684082,0.004588392563164234,0.10773953795433044,27.0,651904.0,1.0,20.914533615112305,-0.047978054732084274,0.0862126499414444,0.5836337804794312,adolescente,29
8.0,0.003965497948229313,0.6252380609512329,0.6236497163772583,0.4547751247882843,14.319393157958984,0.0052500562742352486,0.07089906185865402,38.0,651540.0,1.0,28.566364288330078,0.008502023294568062,0.06479131430387497,0.5614451169967651,adolescente,30
2.0,-0.0057461257092654705,0.0,0.0,0.18002697825431824,269.3030700683594,0.09296710789203644,0.4185427129268646,700.0,11684.0,1.0,517.536376953125,-0.013981410302221775,0.08388610184192657,1.0,facebook,1
2.0,-0.004595060367137194,0.0,0.0,0.1500602513551712,271.16839599609375,0.15464705228805542,0.4248766005039215,848.0,7060.0,1.0,621.5660400390625,0.0,0.07403132319450378,1.0,facebook,2
2.0,-0.023045282810926437,0.0,0.0,0.13830003142356873,360.31884765625,0.12450410425662994,0.5477968454360962,1070.0,11651.0,1.0,776.2880859375,-0.036367617547512054,0.0625830665230751,1.0,facebook,3
2.0,-0.005491362418979406,0.0,0.0,0.17580275237560272,253.02188110351562,0.12198542058467865,0.5569906234741211,740.0,8368.0,1.0,546.4830932617188,0.0,0.07694099843502045,1.0,facebook,4
2.0,-0.007518797181546688,0.0,0.0,0.2234935462474823,212.5428924560547,0.10194838047027588,0.4991132318973541,568.0,8432.0,1.0,429.3986511230469,-0.015118908137083054,0.09285049885511398,1.0,facebook,5
2.0,-0.0036322996020317078,0.0,0.0,0.12366407364606857,262.0425109863281,0.14550864696502686,0.5086551904678345,681.0,7236.0,1.0,522.4871826171875,0.0,0.0873698741197586,1.0,facebook,6
2.0,-0.02237449213862419,0.0,0.0,0.1619899868965149,352.4722900390625,0.12178526818752289,0.5177746415138245,904.0,11667.0,1.0,689.4515380859375,-0.03234028071165085,0.06836659461259842,1.0,facebook,7
2.0,-0.039398230612277985,0.0,0.0,0.12153703719377518,241.32601928710938,0.12180741131305695,0.46939098834991455,607.0,7955.0,1.0,453.06683349609375,-0.06616721302270889,0.0922640785574913,1.0,facebook,8
2.0,0.011532660573720932,0.0,0.0,0.1665492057800293,328.4139099121094,0.11344903707504272,0.45390111207962036,919.0,11673.0,1.0,673.4695434570312,0.01614508591592312,0.06840821355581284,1.0,facebook,9
2.0,-0.005687389522790909,0.0,0.0,0.17853441834449768,294.1729431152344,0.11443127691745758,0.4435308575630188,806.0,10372.0,1.0,601.2222900390625,0.0,0.07304360717535019,1.0,facebook,10
2.0,-0.023952793329954147,0.0,0.0,0.15107178688049316,315.03802490234375,0.11147959530353546,0.5304486155509949,880.0,11379.0,1.0,633.554443359375,-0.035677410662174225,0.07760821282863617,1.0,facebook,11
2.0,-0.003130178665742278,0.0,0.0,0.10931052267551422,415.6775207519531,0.15234296023845673,0.4334454834461212,1102.0,10964.0,2.0,843.1339721679688,0.0,0.05989079922437668,1.0,facebook,12
2.0,-0.021308360621333122,0.0,0.0,0.20657163858413696,235.8397216796875,0.09938202798366547,0.5380696058273315,782.0,9591.0,1.0,540.7387084960938,-0.028513064607977867,0.08628613501787186,1.0,facebook,13
2.0,0.020537758246064186,0.0,0.0,0.14956803619861603,294.95062255859375,0.13404041528701782,0.3963843286037445,787.0,8861.0,1.0,581.2337036132812,2.3626328048072377e-17,0.0696231946349144,1.0,facebook,14
2.0,-0.005098788999021053,0.0,0.0,0.1633668839931488,251.56919860839844,0.15909156203269958,0.45448243618011475,634.0,6372.0,1.0,512.5300903320312,0.0,0.0765608474612236,1.0,facebook,15
2.0,0.02585306391119957,0.0,0.0,0.1755666434764862,266.8038330078125,0.09210111945867538,0.5156393051147461,803.0,11682.0,1.0,610.2628173828125,0.01474740169942379,0.09114164859056473,1.0,facebook,16
2.0,-0.03825240582227707,0.0,0.0,0.15446290373802185,252.2183837890625,0.15889841318130493,0.41785579919815063,712.0,6391.0,1.0,519.0303344726562,-0.06402552127838135,0.07302551716566086,1.0,facebook,17
2.0,-0.0035893754102289677,0.0,0.0,0.12245416641235352,245.11390686035156,0.1748666912317276,0.39081037044525146,676.0,5632.0,1.0,513.2911376953125,0.0,0.07677783817052841,1.0,facebook,18
2.0,-0.002710027154535055,0.0,0.0,0.09693243354558945,371.06744384765625,0.2002529501914978,0.4421829879283905,982.0,7440.0,1.0,768.8751220703125,0.0,0.05459791049361229,1.0,facebook,19
2.0,-0.004722121171653271,0.0,0.0,0.15344688296318054,319.3782958984375,0.11518751084804535,0.31291452050209045,863.0,11168.0,1.0,656.9960327148438,0.0,0.07222068309783936,1.0,facebook,20
2.0,0.01728852652013302,0.0,0.0,0.16419097781181335,240.8071746826172,0.12297803908586502,0.5231693983078003,658.0,7893.0,1.0,479.80584716796875,0.02218351513147354,0.09028048813343048,1.0,facebook,21
2.0,-0.003823427250608802,0.0,0.0,0.12901495397090912,446.3094787597656,0.15429988503456116,0.4984196126461029,1213.0,11640.0,1.0,903.0765380859375,0.0,0.051353853195905685,1.0,facebook,22
2.0,-0.045484624803066254,0.0,0.0,0.12459053844213486,296.5911865234375,0.18012869358062744,0.3916017413139343,773.0,6619.0,1.0,598.8088989257812,-0.07544609159231186,0.058376848697662354,1.0,facebook,23
2.0,-0.004696468822658062,0.0,0.0,0.15276484191417694,435.27130126953125,0.1504751592874527,0.3895958662033081,1162.0,11660.0,2.0,899.2894897460938,0.0,0.05761876329779625,1.0,facebook,24
2.0,-0.004656813107430935,0.0,0.0,0.15170879662036896,263.5915832519531,0.10592641681432724,0.5263639092445374,708.0,10016.0,1.0,536.8331298828125,0.0,0.07894769310951233,1.0,facebook,25
2.0,-0.020984703674912453,0.0,0.0,0.18002697825431824,247.06288146972656,0.08526087552309036,0.5151333808898926,644.0,11683.0,1.0,481.0516052246094,-0.028475793078541756,0.09036929160356522,1.0,facebook,26
2.0,0.01591162383556366,0.0,0.0,0.1853557825088501,260.01202392578125,0.13351134955883026,0.3931281864643097,730.0,7861.0,1.0,544.9938354492188,0.02121967077255249,0.07802677154541016,1.0,facebook,27
2.0,0.005486505571752787,0.0,0.0,0.21353642642498016,271.0409851074219,0.09528616070747375,0.4615711271762848,739.0,11505.0,1.0,560.0430297851562,0.011909713968634605,0.08134905993938446,1.0,facebook,28
2.0,-0.005776418838649988,0.0,0.0,0.1807953119277954,222.31588745117188,0.14974011480808258,0.42259013652801514,610.0,5988.0,1.0,456.25,0.0,0.08480541408061981,1.0,facebook,29
2.0,0.037430938333272934,0.0,0.0,0.14535638689994812,336.6368103027344,0.12316947430372238,0.533913791179657,931.0,11006.0,1.0,697.8316650390625,0.03949425369501114,0.07302726060152054,1.0,facebook,30
12.0,0.011000154539942741,0.6661577820777893,0.665183424949646,0.5560638904571533,9.614753723144531,0.003553941147401929,0.06068282201886177,19.0,2098985.0,1.0,15.63107967376709,0.03401447832584381,0.11290045827627182,0.34929361939430237,hamster,1
12.0,-0.0036876776721328497,0.6609491109848022,0.6598236560821533,0.6375585794448853,8.950504302978516,0.0032799108885228634,0.04029001668095589,17.0,2099539.0,1.0,14.17930793762207,-0.015528100542724133,0.1453164517879486,0.3311157822608948,hamster,2
12.0,-0.0026431388687342405,0.664671003818512,0.6636172533035278,0.5950416922569275,9.342494010925293,0.0034416229464113712,0.04593401402235031,18.0,2099253.0,1.0,14.969496726989746,-0.009271829389035702,0.12815053761005402,0.3506212830543518,hamster,3
12.0,-0.005496882367879152,0.6627468466758728,0.6614465117454529,0.6361477971076965,8.805356979370117,0.0032200319692492485,0.06564805656671524,18.0,2099895.0,1.0,14.43281078338623,-0.02460705302655697,0.13051071763038635,0.343995064496994,hamster,4
12.0,-0.01767212525010109,0.6605252027511597,0.6594496965408325,0.659602165222168,8.71113109588623,0.0031811597291380167,0.047409787774086,17.0,2099729.0,1.0,13.849546432495117,-0.061979249119758606,0.1104341596364975,0.34079790115356445,hamster,5
12.0,0.0032861295621842146,0.6628041863441467,0.6616705656051636,0.6253277063369751,8.991823196411133,0.0032969568856060505,0.042703669518232346,18.0,2099479.0,1.0,15.161170959472656,0.014384457841515541,0.11971154808998108,0.32359346747398376,hamster,6
12.0,-0.006970575544983149,0.6603114008903503,0.6591008305549622,0.683972179889679,8.660035133361816,0.0031600804068148136,0.04013444855809212,17.0,2100036.0,1.0,13.845012664794922,-0.024002371355891228,0.1284821331501007,0.31899625062942505,hamster,7
12.0,0.010734206065535545,0.6609645485877991,0.6597989797592163,0.6601223945617676,8.743334770202637,0.003194444812834263,0.052767813205718994,17.0,2099709.0,1.0,14.075020790100098,0.03456500917673111,0.14601176977157593,0.32928940653800964,hamster,8
12.0,-0.013136089779436588,0.6627265214920044,0.6616851687431335,0.630952775478363,9.041748046875,0.0033175526186823845,0.05859806761145592,19.0,2099475.0,1.0,14.718878746032715,-0.04561026766896248,0.11339306086301804,0.36338603496551514,hamster,9
12.0,0.006092490628361702,0.6617199182510376,0.6605349779129028,0.6353097558021545,8.7899751663208,0.0032136861700564623,0.04904445260763168,18.0,2099556.0,1.0,14.042044639587402,0.02149135060608387,0.13675349950790405,0.3377743065357208,hamster,10
12.0,-0.0030773859471082687,0.660686731338501,0.6595848202705383,0.6556439995765686,8.562731742858887,0.003119938774034381,0.045798689126968384,16.0,2099732.0,1.0,13.254740715026855,-0.010749980807304382,0.13502520322799683,0.35886654257774353,hamster,11
12.0,-0.012244531884789467,0.66042160987854,0.659247875213623,0.6438178420066833,8.780338287353516,0.0032097105868160725,0.04204561933875084,18.0,2099715.0,1.0,14.086562156677246,-0.041206635534763336,0.13161852955818176,0.3240603506565094,hamster,12
12.0,-0.0008337711915373802,0.6619154810905457,0.6607139706611633,0.6372341513633728,8.947004318237305,0.0032784673385322094,0.05117540806531906,19.0,2099592.0,1.0,14.7708158493042,-0.0036645701620727777,0.12708111107349396,0.2869425117969513,hamster,13
12.0,0.0022843016777187586,0.6603808403015137,0.6592501401901245,0.6719699501991272,8.633100509643555,0.0031489687971770763,0.05293477326631546,16.0,2099838.0,1.0,13.32934856414795,0.007894979789853096,0.15530870854854584,0.3352825343608856,hamster,14
12.0,-0.004450357053428888,0.6638543009757996,0.6628372669219971,0.5973705053329468,9.432716369628906,0.0034788434859365225,0.07868483662605286,18.0,2099322.0,1.0,15.101813316345215,-0.01719573885202408,0.13042394816875458,0.34155893325805664,hamster,15
12.0,-0.004195688758045435,0.6611071228981018,0.6600276827812195,0.6405370235443115,8.863472938537598,0.0032440070062875748,0.045287419110536575,19.0,2099658.0,1.0,14.605111122131348,-0.015703724697232246,0.09599001705646515,0.2918872833251953,hamster,16
12.0,-0.003018955234438181,0.659583568572998,0.658380925655365,0.6756225228309631,8.60795783996582,0.0031385961920022964,0.052435390651226044,19.0,2099876.0,1.0,14.377163887023926,-0.008732955902814865,0.1327824890613556,0.3325035572052002,hamster,17
12.0,-0.019170740619301796,0.6618046760559082,0.6607409119606018,0.6353097558021545,9.060277938842773,0.0033251973800361156,0.036325253546237946,18.0,2099512.0,1.0,14.98763370513916,-0.07015904784202576,0.1104266569018364,0.32997140288352966,hamster,18
12.0,-0.010980204679071903,0.6628854274749756,0.6617996692657471,0.626586377620697,9.087958335876465,0.0033366165589541197,0.04622650891542435,18.0,2099574.0,1.0,14.790189743041992,-0.03766518458724022,0.12452717870473862,0.36674827337265015,hamster,19
12.0,0.002180329291149974,0.6637313961982727,0.6626709699630737,0.6097995042800903,9.244171142578125,0.003401060588657856,0.03966911882162094,19.0,2099429.0,1.0,14.8178071975708,0.007772726472467184,0.11051070690155029,0.3311458230018616,hamster,20
12.0,0.00631245132535696,0.6633859872817993,0.6623111367225647,0.6161874532699585,9.075688362121582,0.0033315543550997972,0.05573720484972,18.0,2099460.0,1.0,14.866034507751465,0.019566746428608894,0.11098673194646835,0.3302251994609833,hamster,21
12.0,-9.24213818507269e-05,0.6631080508232117,0.6620986461639404,0.5894916653633118,9.065117835998535,0.0033271939028054476,0.05195899307727814,18.0,2099161.0,1.0,14.589035034179688,-0.0011403547832742333,0.1306915283203125,0.30519384145736694,hamster,22
12.0,-0.005468032788485289,0.6620668768882751,0.6609509587287903,0.6348093748092651,9.010587692260742,0.0033046980388462543,0.04796544834971428,18.0,2099512.0,1.0,14.352019309997559,-0.01835045963525772,0.11137983947992325,0.2944203019142151,hamster,23
12.0,-0.008942571468651295,0.660841166973114,0.6596473455429077,0.6659386157989502,8.707219123840332,0.003179545747116208,0.05821459740400314,17.0,2099793.0,1.0,13.681780815124512,-0.03125173598527908,0.13764652609825134,0.3196488916873932,hamster,24
12.0,0.011015535332262516,0.6647300720214844,0.663731575012207,0.5745318531990051,9.452569007873535,0.003487033536657691,0.057835452258586884,21.0,2099154.0,1.0,15.975268363952637,0.03833356127142906,0.10868185758590698,0.33531448245048523,hamster,25
12.0,0.0016220854595303535,0.6593933701515198,0.6581960320472717,0.6762661337852478,8.647734642028809,0.003155006328597665,0.041655197739601135,17.0,2099981.0,1.0,13.856966018676758,0.004267106764018536,0.1384020894765854,0.29677486419677734,hamster,26
12.0,-0.0009943509940057993,0.6571782231330872,0.6558821201324463,0.7119307518005371,8.382405281066895,0.0030455465894192457,0.045841917395591736,16.0,2100264.0,1.0,13.230008125305176,-0.0029221088625490665,0.15518204867839813,0.32028716802597046,hamster,27
12.0,0.0037207254208624363,0.6631229519844055,0.6619910001754761,0.6204732656478882,9.040376663208008,0.0033169868402183056,0.05284533649682999,19.0,2099576.0,1.0,14.718878746032715,0.013355120085179806,0.11785277724266052,0.31864964962005615,hamster,28
12.0,-0.001973202917724848,0.660002589225769,0.6589004397392273,0.6576868891716003,8.59868335723877,0.003134770318865776,0.04725605621933937,17.0,2099686.0,1.0,13.655400276184082,-0.0060094911605119705,0.13987649977207184,0.27468255162239075,hamster,29
12.0,0.011275723576545715,0.6626095771789551,0.6615560054779053,0.6029273271560669,9.0737943649292,0.0033307732082903385,0.046853985637426376,18.0,2099396.0,1.0,14.842538833618164,0.03896094113588333,0.11535956710577011,0.32127249240875244,hamster,30
