grau_medio,assortatividade,coef_clusterizacao,transitividade,entropia,media_dos_menores_caminhos,intermediacao_media,ponto_central_de_dominancia,diametro,metrica_s,qtd_baricentros,excentricidade_media,cor_grau_e_grau_medio_vizinhos,cor_grau_e_proximidade,cor_grau_e_cliques,Rede Social,Iteracao
8.137115478515625,-0.012469856068491936,0.0036804387345910072,0.003847524058073759,3.5497124195098877,3.97118878364563,0.001171604497358203,0.0058135236613452435,7.0,864418.0,1.0,5.899527072906494,-0.02207210846245289,0.9188112616539001,0.9926849603652954,adolescente,1
8.225285530090332,-0.004738279152661562,0.003537441836670041,0.003256682539358735,3.532177209854126,3.9546408653259277,0.0011646199272945523,0.004250623751431704,8.0,884252.0,1.0,5.931862831115723,-0.025852153077721596,0.9193164110183716,0.9935558438301086,adolescente,2
8.329263687133789,-0.008550907485187054,0.0030328670982271433,0.003061953466385603,3.562744617462158,3.9337570667266846,0.0011563883163034916,0.004396431148052216,7.0,921512.0,1.0,5.649862289428711,-0.024793723598122597,0.9197255969047546,0.9939543604850769,adolescente,3
8.202442169189453,0.005752431228756905,0.004362227860838175,0.004232804290950298,3.5196750164031982,3.962510824203491,0.0011677220463752747,0.005711497738957405,7.0,875650.0,1.0,5.827491283416748,0.011949604377150536,0.9191655516624451,0.9915675520896912,adolescente,4
8.170145988464355,0.00532752089202404,0.0031346376053988934,0.0029121730476617813,3.521789073944092,3.9665334224700928,0.0011693076230585575,0.004158171359449625,7.0,867738.0,1.0,5.744781494140625,0.013332066126167774,0.9206827282905579,0.9940706491470337,adolescente,5
8.302481651306152,0.001579148112796247,0.003314824076369405,0.0032275416888296604,3.541767120361328,3.9391183853149414,0.0011585014872252941,0.004278831649571657,7.0,909716.0,1.0,5.826309680938721,0.006186441984027624,0.9206206798553467,0.9937540292739868,adolescente,6
8.236406326293945,-0.0022952298168092966,0.0027017276734113693,0.002867667702957988,3.529985189437866,3.9536588191986084,0.0011646919883787632,0.005149375181645155,7.0,885897.0,1.0,6.031126976013184,-0.014650369994342327,0.9188417196273804,0.994170606136322,adolescente,7
8.107171058654785,0.002801562426611781,0.0030754676554352045,0.0031362276058644056,3.513930082321167,3.976330518722534,0.001173631870187819,0.004750189371407032,7.0,850153.0,1.0,5.77068567276001,-0.009703406132757664,0.9189005494117737,0.9936985373497009,adolescente,8
8.382341384887695,-0.008352958597242832,0.002967808861285448,0.0030829343013465405,3.519904613494873,3.9221315383911133,0.001152714597992599,0.003534591756761074,6.0,924493.0,1.0,5.586913585662842,-0.03009890206158161,0.9220612049102783,0.9932681918144226,adolescente,9
8.206380844116211,-0.007255457807332277,0.002586511429399252,0.002560295630246401,3.5463175773620605,3.956939697265625,0.0011655261041596532,0.005227691028267145,7.0,883166.0,1.0,5.868058204650879,-0.04498811438679695,0.9186681509017944,0.995069682598114,adolescente,10
8.206461906433105,-0.005632605869323015,0.0035081966780126095,0.003465779824182391,3.56015944480896,3.9551877975463867,0.001165294903330505,0.004120819270610809,7.0,886481.0,1.0,5.8963751792907715,-0.008897172287106514,0.9210029244422913,0.9932406544685364,adolescente,11
8.278061866760254,0.011099149473011494,0.0038000582717359066,0.0036162836477160454,3.555405378341675,3.9449033737182617,0.0011607817141339183,0.005469814874231815,7.0,907705.0,1.0,5.848365306854248,0.03555943816900253,0.9186754822731018,0.9932675361633301,adolescente,12
8.226073265075684,-0.0011144179152324796,0.002851285273209214,0.0030675202142447233,3.5576424598693848,3.9535269737243652,0.001164180925115943,0.003626313991844654,7.0,891737.0,1.0,5.76801872253418,-0.01704401522874832,0.9245449304580688,0.9941003918647766,adolescente,13
8.290894508361816,0.0020954778883606195,0.0034225755371153355,0.0034007374197244644,3.5624430179595947,3.941382646560669,0.0011603087186813354,0.0045672133564949036,7.0,910596.0,1.0,5.854158401489258,0.01886424608528614,0.9191676378250122,0.9934986233711243,adolescente,14
8.23946475982666,-0.010117361322045326,0.0035414486192166805,0.003755738027393818,3.549741744995117,3.9501559734344482,0.0011628521606326103,0.005639071576297283,7.0,893597.0,1.0,5.803859710693359,-0.022154562175273895,0.9178553223609924,0.9926111102104187,adolescente,15
8.213469505310059,-0.01084742322564125,0.0031399549916386604,0.0031208358705043793,3.5337014198303223,3.9552407264709473,0.0011648563668131828,0.005504014901816845,7.0,882566.0,1.0,5.824340343475342,-0.020530087873339653,0.9174462556838989,0.9937472939491272,adolescente,16
8.260835647583008,0.005466075614094734,0.002694542985409498,0.0027866472955793142,3.514256238937378,3.947479248046875,0.0011622551828622818,0.004104036837816238,7.0,890762.0,1.0,5.719464302062988,0.012919039465487003,0.92374587059021,0.9944620132446289,adolescente,17
8.227828025817871,-0.011218278668820858,0.00270947371609509,0.003224576124921441,3.5834479331970215,3.9476943016052246,0.001162798493169248,0.005964132957160473,7.0,899718.0,1.0,5.733149528503418,-0.036615803837776184,0.9215373992919922,0.9940534234046936,adolescente,18
8.245765686035156,7.943050150061026e-05,0.00327934417873621,0.003254922805353999,3.57190203666687,3.9491171836853027,0.001162442727945745,0.0036016267258673906,7.0,900807.0,1.0,5.879086017608643,0.01672004722058773,0.9223512411117554,0.9934630393981934,adolescente,19
8.206380844116211,-0.015624763444066048,0.003055648412555456,0.0030532744713127613,3.5327484607696533,3.9559359550476074,0.0011651304084807634,0.005447541829198599,7.0,881404.0,1.0,5.745963096618652,-0.048859428614377975,0.9169667363166809,0.9940899610519409,adolescente,20
