grau_medio,assortatividade,coef_clusterizacao,transitividade,entropia,media_dos_menores_caminhos,intermediacao_media,ponto_central_de_dominancia,diametro,metrica_s,qtd_baricentros,excentricidade_media,cor_grau_e_grau_medio_vizinhos,cor_grau_e_proximidade,cor_grau_e_cliques,Rede Social,Iteracao
8.0,-0.07026402652263641,0.0024721077643334866,0.0024698134511709213,3.044489622116089,4.0302205085754395,0.0011944108409807086,0.00475694565102458,6.0,736466.0,1.0,5.435998439788818,-0.19254517555236816,0.9156903028488159,0.9915975332260132,adolescente,1
8.0,-0.05166840925812721,0.0032973885536193848,0.003032570704817772,2.9981870651245117,4.034844398498535,0.001196233439259231,0.0046571786515414715,6.0,731569.0,1.0,5.447420120239258,-0.15688671171665192,0.9155839681625366,0.9888033866882324,adolescente,2
8.0,-0.05638404190540314,0.002748974598944187,0.002877111779525876,2.995187282562256,4.03615140914917,0.001196748693473637,0.004329838789999485,6.0,730437.0,1.0,5.4588422775268555,-0.16399911046028137,0.9140755534172058,0.9891812205314636,adolescente,3
8.0,-0.06604763120412827,0.00279472628608346,0.0029156433884054422,3.008230447769165,4.034585475921631,0.0011961314594373107,0.003356723580509424,6.0,730485.0,1.0,5.446632385253906,-0.19951686263084412,0.9214308857917786,0.9897605776786804,adolescente,4
8.0,-0.05611122027039528,0.002628796501085162,0.0025573100429028273,3.015474557876587,4.033912181854248,0.0011958660325035453,0.003133136546239257,6.0,732694.0,1.0,5.460023403167725,-0.16453416645526886,0.9141687750816345,0.9906380772590637,adolescente,5
8.0,-0.053659696131944656,0.0029698540456593037,0.002995270537212491,2.998732805252075,4.036989688873291,0.001197079080156982,0.0035810021217912436,6.0,730625.0,1.0,5.47262716293335,-0.16048510372638702,0.9145585298538208,0.9891723990440369,adolescente,6
8.0,-0.05748378485441208,0.002928684698417783,0.0028425916098058224,2.983945369720459,4.034502029418945,0.0011960985139012337,0.0034721801057457924,6.0,728269.0,1.0,5.435210704803467,-0.18520818650722504,0.9200522899627686,0.9891302585601807,adolescente,7
8.0,-0.05488704890012741,0.0032020132057368755,0.003104044357314706,3.030219316482544,4.0329132080078125,0.0011954723158851266,0.0037317133974283934,6.0,734405.0,1.0,5.457266807556152,-0.1700471043586731,0.9212008714675903,0.9887740015983582,adolescente,8
8.0,-0.05108116194605827,0.0023967050947248936,0.0026058803778141737,2.980313301086426,4.035490989685059,0.0011964882723987103,0.0033465076703578234,6.0,728464.0,1.0,5.4533281326293945,-0.1520141065120697,0.917406439781189,0.9895101189613342,adolescente,9
8.0,-0.04832468554377556,0.0026744205970317125,0.0024873658549040556,2.983894109725952,4.036509990692139,0.001196890021674335,0.003485604887828231,6.0,728607.0,1.0,5.436392307281494,-0.14588837325572968,0.92000812292099,0.9905643463134766,adolescente,10
