grau_medio,assortatividade,coef_clusterizacao,transitividade,entropia,media_dos_menores_caminhos,intermediacao_media,ponto_central_de_dominancia,diametro,metrica_s,qtd_baricentros,excentricidade_media,cor_grau_e_grau_medio_vizinhos,cor_grau_e_proximidade,cor_grau_e_cliques,Rede Social,Iteracao
2.0,-0.15495459735393524,0.0,0.0,1.7619504928588867,65.02700805664062,0.026689041405916214,0.510486364364624,176.0,13272.0,1.0,130.8184051513672,-0.2718525230884552,0.08948329836130142,1.0,facebook,7
2.0,-0.18165963888168335,0.0,0.0,1.7758008241653442,78.79947662353516,0.033708613365888596,0.6069789528846741,194.0,12820.0,1.0,150.8489227294922,-0.29073843359947205,0.07190646231174469,1.0,facebook,8
2.0,-0.16846121847629547,0.0,0.0,1.7559001445770264,86.11158752441406,0.03648160770535469,0.558419406414032,208.0,12855.0,1.0,164.03811645507812,-0.28071460127830505,0.07893788069486618,1.0,facebook,9
2.0,-0.1883368194103241,0.0,0.0,1.7499359846115112,58.68539810180664,0.02464134991168976,0.5719612240791321,156.0,12829.0,1.0,117.0371322631836,-0.2910342812538147,0.09560428559780121,1.0,facebook,10
2.0,-0.16554291546344757,0.0,0.0,1.7663224935531616,56.86083221435547,0.020992420613765717,0.5715230703353882,163.0,14765.0,1.0,116.97296142578125,-0.27345967292785645,0.09156662225723267,1.0,facebook,11
2.0,-0.16777311265468597,0.0005522827850654721,0.000809498131275177,1.7376532554626465,67.7446060180664,0.024592705070972443,0.6268671751022339,171.0,14805.0,1.0,126.2315902709961,-0.2668110132217407,0.08457709848880768,0.9992429614067078,facebook,12
2.0,-0.16562113165855408,0.0,0.0,1.7767375707626343,61.78742599487305,0.023791557177901268,0.5241330862045288,145.0,14247.0,1.0,109.79546356201172,-0.2671045660972595,0.08857937157154083,1.0,facebook,13
2.0,-0.20393916964530945,0.0,0.0,1.7728662490844727,52.714290618896484,0.032021231949329376,0.5809192657470703,150.0,8936.0,1.0,108.22696685791016,-0.3084726631641388,0.10296972841024399,1.0,facebook,14
2.0,-0.16982819139957428,0.0,0.0,1.7586586475372314,71.12787628173828,0.024451840668916702,0.6392767429351807,182.0,15798.0,1.0,140.7282257080078,-0.2792201638221741,0.08509740233421326,1.0,facebook,15
2.0,-0.17453473806381226,0.0,0.0,1.7645697593688965,43.076805114746094,0.020676562562584877,0.5453258752822876,117.0,11274.0,1.0,85.93961334228516,-0.2834092974662781,0.12843237817287445,1.0,facebook,16
2.0,-0.12528418004512787,0.0,0.0,1.7428302764892578,65.97874450683594,0.02433660998940468,0.5565696358680725,180.0,14696.0,1.0,137.69049072265625,-0.222111776471138,0.09310261905193329,1.0,facebook,17
2.0,-0.13402074575424194,0.0,0.0,1.7424389123916626,64.77352905273438,0.028649384155869484,0.5986264944076538,189.0,12232.0,1.0,136.31822204589844,-0.23841539025306702,0.09000672399997711,1.0,facebook,18
2.0,-0.14611394703388214,0.0,0.0,1.7575466632843018,73.06643676757812,0.026582971215248108,0.5295571088790894,187.0,15019.0,1.0,146.2642822265625,-0.2606559693813324,0.08992282301187515,1.0,facebook,19
2.0,-0.14634551107883453,0.0,0.0,1.7493937015533447,68.34893798828125,0.025224322453141212,0.5109153389930725,192.0,14703.0,1.0,143.5625,-0.2561546266078949,0.09216096997261047,1.0,facebook,20
2.0,-0.1778509020805359,0.0,0.0,1.7699350118637085,64.84806060791016,0.02223896235227585,0.5368532538414001,174.0,15925.0,1.0,129.0431671142578,-0.28759798407554626,0.08670724183320999,1.0,facebook,21
2.0,-0.13900990784168243,0.0,0.0,1.7552748918533325,64.28313446044922,0.023343095555901527,0.5474383234977722,178.0,15079.0,1.0,136.00257873535156,-0.24395841360092163,0.09040219336748123,1.0,facebook,22
2.0,-0.21287038922309875,0.0,0.0,1.732581615447998,47.699337005615234,0.04173309728503227,0.6167275309562683,119.0,6044.0,1.0,89.73238372802734,-0.32867157459259033,0.11429417133331299,1.0,facebook,23
2.0,-0.15188713371753693,0.0,0.0,1.7583177089691162,58.67287063598633,0.024020355194807053,0.5379722714424133,174.0,13324.0,1.0,138.4889678955078,-0.2470438927412033,0.08609073609113693,1.0,facebook,24
2.0,-0.13274553418159485,0.0,0.0,1.7487736940383911,55.613258361816406,0.02786390855908394,0.6024569869041443,138.0,10868.0,1.0,104.61875915527344,-0.23166899383068085,0.10473379492759705,1.0,facebook,25
2.0,-0.14523787796497345,0.0,0.0,1.756848692893982,73.3186264038086,0.025058427825570107,0.4844304919242859,195.0,15994.0,1.0,148.9944610595703,-0.252964049577713,0.08701383322477341,1.0,facebook,26
2.0,-0.17688624560832977,0.0,0.0,1.7664562463760376,65.3092041015625,0.02251722849905491,0.5115140676498413,185.0,15813.0,1.0,135.9608154296875,-0.28338852524757385,0.08593327552080154,1.0,facebook,27
2.0,-0.15623849630355835,0.0,0.0,1.7659225463867188,42.96262741088867,0.026275908574461937,0.5552588701248169,106.0,8869.0,1.0,80.34271240234375,-0.26774027943611145,0.1261448860168457,1.0,facebook,28
2.0,-0.11826448887586594,0.0,0.0,1.7445915937423706,80.7040786743164,0.028867831453680992,0.6111578941345215,203.0,15238.0,1.0,155.8288116455078,-0.21238568425178528,0.07212094217538834,1.0,facebook,29
2.0,-0.13551627099514008,0.0,0.0,1.733999252319336,46.27175521850586,0.03756992146372795,0.5164268612861633,115.0,6631.0,1.0,89.32974243164062,-0.23135732114315033,0.1336168646812439,1.0,facebook,30
12.0,-0.03599339723587036,0.08901853859424591,0.08470762521028519,3.136126756668091,3.5468945503234863,0.0010506990365684032,0.0022066007368266582,5.0,2231720.0,1.0,4.995053768157959,-0.12245527654886246,0.8700570464134216,0.9067844748497009,hamster,1
12.0,-0.03014158457517624,0.08610404282808304,0.08302620053291321,3.143005132675171,3.5456607341766357,0.0010501900687813759,0.0025144207756966352,5.0,2232082.0,1.0,4.995053768157959,-0.11437588185071945,0.8734074831008911,0.9095940589904785,hamster,2
12.0,-0.03602229431271553,0.09007782489061356,0.08609159290790558,3.091128349304199,3.5497889518737793,0.0010518931085243821,0.0022485165391117334,5.0,2222026.0,1.0,4.9975266456604,-0.1313999742269516,0.8733488321304321,0.8999419212341309,hamster,3
12.0,-0.03305217623710632,0.08822493255138397,0.08448456972837448,3.102553606033325,3.5490009784698486,0.0010515680769458413,0.0021264918614178896,5.0,2224465.0,1.0,4.99629020690918,-0.11507315933704376,0.8680205345153809,0.898564875125885,hamster,4
12.0,-0.025352636352181435,0.08672410994768143,0.08354760706424713,3.1322309970855713,3.5444254875183105,0.0010496804025024176,0.002138670301064849,5.0,2229955.0,1.0,4.994229316711426,-0.08915472030639648,0.879870593547821,0.90199875831604,hamster,5
12.0,-0.040753401815891266,0.08353421837091446,0.08085881173610687,3.078866958618164,3.5433099269866943,0.0010492203291505575,0.002052806783467531,5.0,2218599.0,1.0,4.995878219604492,-0.15138496458530426,0.8760863542556763,0.9005019664764404,hamster,6
12.0,-0.042376015335321426,0.08904571831226349,0.0847446396946907,3.1109373569488525,3.5464131832122803,0.0010505004320293665,0.0022066179662942886,5.0,2226085.0,1.0,4.9954657554626465,-0.15553030371665955,0.869920015335083,0.8975105881690979,hamster,7
12.0,-0.04755106940865517,0.08795229345560074,0.08440578728914261,3.123849868774414,3.547215700149536,0.0010508316336199641,0.002653628122061491,5.0,2228049.0,1.0,4.996702194213867,-0.16875199973583221,0.8717311024665833,0.9003559350967407,hamster,8
12.0,-0.040575262159109116,0.0881013497710228,0.08463262766599655,3.1070683002471924,3.547377347946167,0.0010508982231840491,0.0025172499008476734,5.0,2225493.0,1.0,4.994641304016113,-0.14874976873397827,0.8679726123809814,0.9009584188461304,hamster,9
12.0,-0.04636294022202492,0.08940742909908295,0.08545248955488205,3.132979393005371,3.547741413116455,0.0010510483989492059,0.0018257368355989456,5.0,2228363.0,1.0,4.99629020690918,-0.17023392021656036,0.8789939880371094,0.9011765122413635,hamster,10
12.0,-0.044364798814058304,0.0883336141705513,0.08500930666923523,3.098189353942871,3.546879291534424,0.0010506927501410246,0.00221885833889246,5.0,2223735.0,1.0,4.995053768157959,-0.16023607552051544,0.8699990510940552,0.9074770212173462,hamster,11
12.0,-0.025977523997426033,0.0884736105799675,0.08515125513076782,3.0982344150543213,3.547478199005127,0.0010509398998692632,0.002901320578530431,5.0,2225102.0,1.0,4.996702194213867,-0.08884883671998978,0.8743401765823364,0.8993301391601562,hamster,12
12.0,-0.018511399626731873,0.08439135551452637,0.08158161491155624,3.111177444458008,3.543987274169922,0.0010494997259229422,0.003117679851129651,5.0,2227323.0,1.0,4.99629020690918,-0.05945717915892601,0.8786153197288513,0.9061208963394165,hamster,13
12.0,-0.03504310920834541,0.08827990293502808,0.08434419333934784,3.1121280193328857,3.5482938289642334,0.001051276340149343,0.0021740980446338654,5.0,2225829.0,1.0,4.994641304016113,-0.11720628291368484,0.8742440342903137,0.9038339853286743,hamster,14
12.0,-0.039791446179151535,0.08687295019626617,0.0835067629814148,3.079918384552002,3.5468897819519043,0.0010506970575079322,0.002161717740818858,5.0,2219619.0,1.0,4.9954657554626465,-0.1442609280347824,0.8657624125480652,0.9069370627403259,hamster,15
12.0,-0.02372019551694393,0.089535191655159,0.0856713131070137,3.110028028488159,3.550358295440674,0.0010521280346438289,0.001994302263483405,5.0,2227236.0,1.0,4.994641304016113,-0.08943325281143188,0.8731840252876282,0.9015179872512817,hamster,16
12.0,-0.0322401225566864,0.08672694116830826,0.08347810059785843,3.1383490562438965,3.5450632572174072,0.0010499436175450683,0.0025574080646038055,5.0,2231934.0,1.0,4.994641304016113,-0.11913380771875381,0.8683168888092041,0.9060827493667603,hamster,17
12.0,-0.027518076822161674,0.08541547507047653,0.08166762441396713,3.137936592102051,3.544361114501953,0.0010496539762243629,0.001971103483811021,5.0,2231450.0,1.0,4.997114658355713,-0.09508980810642242,0.8777825236320496,0.9020872116088867,hamster,18
12.0,-0.033573441207408905,0.08846737444400787,0.08528821915388107,3.1228034496307373,3.54780912399292,0.0010510763386264443,0.0020744914654642344,5.0,2226754.0,1.0,4.994641304016113,-0.12546731531620026,0.8789690136909485,0.897494912147522,hamster,19
12.0,-0.021578790619969368,0.08821417391300201,0.08491385728120804,3.126511573791504,3.5471818447113037,0.001050817547366023,0.0023961556144058704,5.0,2229807.0,1.0,4.997939109802246,-0.06898317486047745,0.8761613368988037,0.8984730839729309,hamster,20
12.0,-0.04676763340830803,0.08648697286844254,0.08317022025585175,3.11295747756958,3.546797752380371,0.0010506591061130166,0.0019502377836033702,5.0,2224882.0,1.0,4.995878219604492,-0.1736336350440979,0.8729865550994873,0.9000144004821777,hamster,21
12.0,-0.043432123959064484,0.0868382379412651,0.08355218917131424,3.1205971240997314,3.544908285140991,0.0010498795891180634,0.0022693690843880177,5.0,2227622.0,1.0,4.994641304016113,-0.1620105803012848,0.8796950578689575,0.9047847986221313,hamster,22
12.0,-0.024060290306806564,0.08595656603574753,0.082903653383255,3.1316802501678467,3.545548677444458,0.0010501438518986106,0.0021633305586874485,5.0,2228802.0,1.0,4.996702194213867,-0.10447857528924942,0.8815571665763855,0.9051992297172546,hamster,23
12.0,-0.03344472870230675,0.08701455593109131,0.08336199074983597,3.136439800262451,3.5453848838806152,0.0010500762145966291,0.0028451913967728615,5.0,2231350.0,1.0,4.995053768157959,-0.11872643977403641,0.8744334578514099,0.9026249647140503,hamster,24
12.0,-0.02275099977850914,0.08791903406381607,0.08410436660051346,3.1275196075439453,3.5476303100585938,0.001051002531312406,0.0022764240857213736,5.0,2230327.0,2.0,4.992580413818359,-0.07450214773416519,0.8748196363449097,0.9073041081428528,hamster,25
12.0,-0.019517535343766212,0.09070457518100739,0.08670583367347717,3.102064371109009,3.550199031829834,0.0010520622599869967,0.002201187890022993,5.0,2224905.0,1.0,4.9954657554626465,-0.06671092659235,0.8709583282470703,0.8991373777389526,hamster,26
12.0,-0.027006594464182854,0.08664919435977936,0.08266356587409973,3.149716377258301,3.5445446968078613,0.0010497296461835504,0.0026352833956480026,5.0,2234097.0,1.0,4.994229316711426,-0.10517019033432007,0.8768110275268555,0.9054327607154846,hamster,27
12.0,-0.027509670704603195,0.08814942091703415,0.08463381975889206,3.12589168548584,3.5489721298217773,0.0010515560861676931,0.002088768407702446,5.0,2228948.0,1.0,4.996702194213867,-0.10076756775379181,0.8753694295883179,0.905031144618988,hamster,28
12.0,-0.046172846108675,0.09270167350769043,0.08874087035655975,3.1018996238708496,3.552386522293091,0.0010529648279771209,0.0017070304602384567,5.0,2222994.0,1.0,4.997939109802246,-0.16425471007823944,0.8672550320625305,0.9013444781303406,hamster,29
12.0,-0.0205997284501791,0.09248711913824081,0.08870938420295715,3.0746355056762695,3.5536699295043945,0.001053494168445468,0.0021875747479498386,5.0,2220280.0,1.0,4.994641304016113,-0.07455889135599136,0.8689334392547607,0.890693724155426,hamster,30
