grau_medio,assortatividade,coef_clusterizacao,transitividade,entropia,media_dos_menores_caminhos,intermediacao_media,ponto_central_de_dominancia,diametro,metrica_s,qtd_baricentros,excentricidade_media,cor_grau_e_grau_medio_vizinhos,cor_grau_e_proximidade,cor_grau_e_cliques,Rede Social,Iteracao
7.987396717071533,-0.05660601332783699,0.018717939034104347,0.011938131414353848,3.3128020763397217,3.4796645641326904,0.0009774003410711884,0.11396727710962296,6.0,3427632.0,1.0,4.878692626953125,-0.10877411812543869,0.6507692933082581,0.9962980151176453,adolescente,1
7.987396717071533,-0.05095710977911949,0.018007507547736168,0.011753198690712452,3.3096582889556885,3.463648796081543,0.0009710873709991574,0.11974021792411804,6.0,3635505.0,1.0,4.803859710693359,-0.10172990709543228,0.6372718811035156,0.9953863024711609,adolescente,2
7.987396717071533,-0.05767737329006195,0.020821332931518555,0.012346535921096802,3.287382125854492,3.451669454574585,0.000966365565545857,0.12403484433889389,6.0,3798102.0,1.0,4.815675258636475,-0.10296080261468887,0.6242788434028625,0.9945525527000427,adolescente,3
7.987396717071533,-0.044562481343746185,0.01945330761373043,0.011742660775780678,3.3193421363830566,3.4839606285095215,0.000979093718342483,0.17789815366268158,6.0,3535641.0,1.0,4.845608711242676,-0.09224557876586914,0.6170889139175415,0.9920778274536133,adolescente,4
7.987396717071533,-0.03851930424571037,0.01608235575258732,0.0118061862885952,3.3350932598114014,3.506899833679199,0.0009881355799734592,0.12054351717233658,6.0,3296363.0,1.0,4.879086017608643,-0.09165754169225693,0.6624119877815247,0.9926417469978333,adolescente,5
7.987396717071533,-0.05184994637966156,0.015935281291604042,0.010711283423006535,3.3190670013427734,3.506828784942627,0.000988107523880899,0.10289385169744492,5.0,3140999.0,1.0,4.8660888671875,-0.11384277790784836,0.6731544137001038,0.9978281259536743,adolescente,6
7.987396717071533,-0.03904080018401146,0.01527248602360487,0.011263507418334484,3.3389525413513184,3.5327985286712646,0.0009983439231291413,0.10174091160297394,6.0,2993653.0,1.0,4.899172782897949,-0.10825217515230179,0.6999902129173279,0.9965554475784302,adolescente,7
7.987396717071533,-0.05255533382296562,0.017575884237885475,0.011542977765202522,3.3114590644836426,3.4642698764801025,0.0009713321924209595,0.1142600029706955,6.0,3650566.0,1.0,4.827491283416748,-0.09709842503070831,0.6173161864280701,0.9961217045783997,adolescente,8
7.987396717071533,-0.057390160858631134,0.01838187873363495,0.01161387749016285,3.3023576736450195,3.4658167362213135,0.000971941917669028,0.11298354715108871,6.0,3589450.0,1.0,4.8546671867370605,-0.10813665390014648,0.6341734528541565,0.9965274930000305,adolescente,9
7.987396717071533,-0.04048573225736618,0.016337590292096138,0.011379238218069077,3.328864574432373,3.4870734214782715,0.0009803206194192171,0.1311236023902893,6.0,3471793.0,1.0,4.840488433837891,-0.08842482417821884,0.6396681070327759,0.9958111047744751,adolescente,10
7.987396717071533,-0.052595511078834534,0.018755309283733368,0.011734412051737309,3.318286895751953,3.4704666137695312,0.0009737747604958713,0.1135609969496727,6.0,3572648.0,1.0,4.801496505737305,-0.1020122766494751,0.6272813677787781,0.995553731918335,adolescente,11
7.987396717071533,-0.03814912214875221,0.01631437987089157,0.011720255017280579,3.341712474822998,3.49472713470459,0.0009833374060690403,0.15594205260276794,6.0,3453446.0,1.0,4.858999729156494,-0.08369625359773636,0.6269750595092773,0.9937211871147156,adolescente,12
7.987396717071533,-0.04446994140744209,0.017641136422753334,0.011404850520193577,3.32248854637146,3.493532180786133,0.0009828663896769285,0.11299861967563629,6.0,3330911.0,1.0,4.871603012084961,-0.10874726623296738,0.6616212129592896,0.9940004944801331,adolescente,13
7.987396717071533,-0.05419382452964783,0.020050715655088425,0.012023781426250935,3.306607246398926,3.4456300735473633,0.0009639850468374789,0.12731508910655975,5.0,3830926.0,1.0,4.762898921966553,-0.09596181660890579,0.611514687538147,0.9954686164855957,adolescente,14
7.987396717071533,-0.05131120979785919,0.018569691106677055,0.01183844730257988,3.304647207260132,3.4656975269317627,0.0009718949440866709,0.1182614415884018,6.0,3658463.0,1.0,4.831035614013672,-0.09568822383880615,0.6248672008514404,0.9949733018875122,adolescente,15
7.987396717071533,-0.05780523270368576,0.01832568645477295,0.011906549334526062,3.3011815547943115,3.45328426361084,0.0009670021245256066,0.11957768350839615,5.0,3710217.0,1.0,4.792044162750244,-0.10549119859933853,0.6183200478553772,0.9956977367401123,adolescente,16
7.987396717071533,-0.06183769926428795,0.015336312353610992,0.010519747622311115,3.3246519565582275,3.4971086978912354,0.0009842761792242527,0.08252039551734924,6.0,3186206.0,1.0,4.892477512359619,-0.11501684039831161,0.6804861426353455,0.9976868033409119,adolescente,17
7.987396717071533,-0.048512816429138184,0.019269760698080063,0.012052697129547596,3.317737579345703,3.456939935684204,0.0009684429969638586,0.11551960557699203,6.0,3832227.0,1.0,4.780622482299805,-0.0821017250418663,0.608109712600708,0.9946005940437317,adolescente,18
7.987396717071533,-0.05215740203857422,0.01952662132680416,0.01237392146140337,3.306056499481201,3.4522793292999268,0.0009666059631854296,0.1336054801940918,6.0,3846748.0,1.0,4.792831897735596,-0.08911783248186111,0.6182265877723694,0.9938298463821411,adolescente,19
7.987396717071533,-0.06000393256545067,0.018317773938179016,0.011843318119645119,3.301151990890503,3.484445571899414,0.000979284755885601,0.09638115763664246,6.0,3409579.0,1.0,4.881449222564697,-0.10890926420688629,0.6574856638908386,0.9958310127258301,adolescente,20
